timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"06:06 (MST)","07:15 (MST)","12:42 (MST)","15:45 (MST)","18:09 (MST)","18:09 (MST)","19:18 (MST)","05:56 (MST)","00:42 (MST)","22:31 (MST)","02:53 (MST)","11 Feb 2024",1707667261,11-02-2024,DD-MM-YYYY,11,Sunday,2,February,2024,AD,"Anno Domini",02-08-1445,DD-MM-YYYY,02,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:06 (MST)","07:15 (MST)","12:42 (MST)","15:45 (MST)","18:10 (MST)","18:10 (MST)","19:19 (MST)","05:56 (MST)","00:42 (MST)","22:32 (MST)","02:53 (MST)","12 Feb 2024",1707753661,12-02-2024,DD-MM-YYYY,12,Monday,2,February,2024,AD,"Anno Domini",03-08-1445,DD-MM-YYYY,03,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:05 (MST)","07:14 (MST)","12:42 (MST)","15:46 (MST)","18:11 (MST)","18:11 (MST)","19:20 (MST)","05:55 (MST)","00:42 (MST)","22:32 (MST)","02:53 (MST)","13 Feb 2024",1707840061,13-02-2024,DD-MM-YYYY,13,Tuesday,2,February,2024,AD,"Anno Domini",04-08-1445,DD-MM-YYYY,04,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:04 (MST)","07:13 (MST)","12:42 (MST)","15:47 (MST)","18:12 (MST)","18:12 (MST)","19:21 (MST)","05:54 (MST)","00:42 (MST)","22:32 (MST)","02:52 (MST)","14 Feb 2024",1707926461,14-02-2024,DD-MM-YYYY,14,Wednesday,2,February,2024,AD,"Anno Domini",05-08-1445,DD-MM-YYYY,05,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:03 (MST)","07:12 (MST)","12:42 (MST)","15:47 (MST)","18:13 (MST)","18:13 (MST)","19:21 (MST)","05:53 (MST)","00:42 (MST)","22:32 (MST)","02:52 (MST)","15 Feb 2024",1708012861,15-02-2024,DD-MM-YYYY,15,Thursday,2,February,2024,AD,"Anno Domini",06-08-1445,DD-MM-YYYY,06,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:02 (MST)","07:11 (MST)","12:42 (MST)","15:48 (MST)","18:14 (MST)","18:14 (MST)","19:22 (MST)","05:52 (MST)","00:42 (MST)","22:33 (MST)","02:52 (MST)","16 Feb 2024",1708099261,16-02-2024,DD-MM-YYYY,16,Friday,2,February,2024,AD,"Anno Domini",07-08-1445,DD-MM-YYYY,07,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:01 (MST)","07:10 (MST)","12:42 (MST)","15:49 (MST)","18:15 (MST)","18:15 (MST)","19:23 (MST)","05:51 (MST)","00:42 (MST)","22:33 (MST)","02:51 (MST)","17 Feb 2024",1708185661,17-02-2024,DD-MM-YYYY,17,Saturday,2,February,2024,AD,"Anno Domini",08-08-1445,DD-MM-YYYY,08,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"06:00 (MST)","07:09 (MST)","12:42 (MST)","15:49 (MST)","18:15 (MST)","18:15 (MST)","19:24 (MST)","05:50 (MST)","00:42 (MST)","22:33 (MST)","02:51 (MST)","18 Feb 2024",1708272061,18-02-2024,DD-MM-YYYY,18,Sunday,2,February,2024,AD,"Anno Domini",09-08-1445,DD-MM-YYYY,09,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:59 (MST)","07:08 (MST)","12:42 (MST)","15:50 (MST)","18:16 (MST)","18:16 (MST)","19:25 (MST)","05:49 (MST)","00:42 (MST)","22:33 (MST)","02:50 (MST)","19 Feb 2024",1708358461,19-02-2024,DD-MM-YYYY,19,Monday,2,February,2024,AD,"Anno Domini",10-08-1445,DD-MM-YYYY,10,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:58 (MST)","07:07 (MST)","12:42 (MST)","15:50 (MST)","18:17 (MST)","18:17 (MST)","19:25 (MST)","05:48 (MST)","00:42 (MST)","22:34 (MST)","02:50 (MST)","20 Feb 2024",1708444861,20-02-2024,DD-MM-YYYY,20,Tuesday,2,February,2024,AD,"Anno Domini",11-08-1445,DD-MM-YYYY,11,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:57 (MST)","07:05 (MST)","12:41 (MST)","15:51 (MST)","18:18 (MST)","18:18 (MST)","19:26 (MST)","05:47 (MST)","00:42 (MST)","22:34 (MST)","02:50 (MST)","21 Feb 2024",1708531261,21-02-2024,DD-MM-YYYY,21,Wednesday,2,February,2024,AD,"Anno Domini",12-08-1445,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:56 (MST)","07:04 (MST)","12:41 (MST)","15:52 (MST)","18:19 (MST)","18:19 (MST)","19:27 (MST)","05:46 (MST)","00:42 (MST)","22:34 (MST)","02:49 (MST)","22 Feb 2024",1708617661,22-02-2024,DD-MM-YYYY,22,Thursday,2,February,2024,AD,"Anno Domini",13-08-1445,DD-MM-YYYY,13,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:55 (MST)","07:03 (MST)","12:41 (MST)","15:52 (MST)","18:20 (MST)","18:20 (MST)","19:28 (MST)","05:45 (MST)","00:41 (MST)","22:34 (MST)","02:49 (MST)","23 Feb 2024",1708704061,23-02-2024,DD-MM-YYYY,23,Friday,2,February,2024,AD,"Anno Domini",14-08-1445,DD-MM-YYYY,14,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:54 (MST)","07:02 (MST)","12:41 (MST)","15:53 (MST)","18:21 (MST)","18:21 (MST)","19:29 (MST)","05:44 (MST)","00:41 (MST)","22:34 (MST)","02:48 (MST)","24 Feb 2024",1708790461,24-02-2024,DD-MM-YYYY,24,Saturday,2,February,2024,AD,"Anno Domini",15-08-1445,DD-MM-YYYY,15,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,Lailat-ul-Bara'at
"05:53 (MST)","07:01 (MST)","12:41 (MST)","15:53 (MST)","18:21 (MST)","18:21 (MST)","19:29 (MST)","05:43 (MST)","00:41 (MST)","22:35 (MST)","02:48 (MST)","25 Feb 2024",1708876861,25-02-2024,DD-MM-YYYY,25,Sunday,2,February,2024,AD,"Anno Domini",16-08-1445,DD-MM-YYYY,16,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:52 (MST)","07:00 (MST)","12:41 (MST)","15:54 (MST)","18:22 (MST)","18:22 (MST)","19:30 (MST)","05:42 (MST)","00:41 (MST)","22:35 (MST)","02:47 (MST)","26 Feb 2024",1708963261,26-02-2024,DD-MM-YYYY,26,Monday,2,February,2024,AD,"Anno Domini",17-08-1445,DD-MM-YYYY,17,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:51 (MST)","06:59 (MST)","12:41 (MST)","15:54 (MST)","18:23 (MST)","18:23 (MST)","19:31 (MST)","05:41 (MST)","00:41 (MST)","22:35 (MST)","02:47 (MST)","27 Feb 2024",1709049661,27-02-2024,DD-MM-YYYY,27,Tuesday,2,February,2024,AD,"Anno Domini",18-08-1445,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:50 (MST)","06:57 (MST)","12:40 (MST)","15:55 (MST)","18:24 (MST)","18:24 (MST)","19:32 (MST)","05:40 (MST)","00:41 (MST)","22:35 (MST)","02:46 (MST)","28 Feb 2024",1709136061,28-02-2024,DD-MM-YYYY,28,Wednesday,2,February,2024,AD,"Anno Domini",19-08-1445,DD-MM-YYYY,19,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:48 (MST)","06:56 (MST)","12:40 (MST)","15:55 (MST)","18:25 (MST)","18:25 (MST)","19:32 (MST)","05:38 (MST)","00:40 (MST)","22:35 (MST)","02:46 (MST)","29 Feb 2024",1709222461,29-02-2024,DD-MM-YYYY,29,Thursday,2,February,2024,AD,"Anno Domini",20-08-1445,DD-MM-YYYY,20,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:47 (MST)","06:55 (MST)","12:40 (MST)","15:56 (MST)","18:25 (MST)","18:25 (MST)","19:33 (MST)","05:37 (MST)","00:40 (MST)","22:35 (MST)","02:45 (MST)","01 Mar 2024",1709308861,01-03-2024,DD-MM-YYYY,01,Friday,3,March,2024,AD,"Anno Domini",21-08-1445,DD-MM-YYYY,21,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:46 (MST)","06:54 (MST)","12:40 (MST)","15:56 (MST)","18:26 (MST)","18:26 (MST)","19:34 (MST)","05:36 (MST)","00:40 (MST)","22:35 (MST)","02:45 (MST)","02 Mar 2024",1709395261,02-03-2024,DD-MM-YYYY,02,Saturday,3,March,2024,AD,"Anno Domini",22-08-1445,DD-MM-YYYY,22,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:45 (MST)","06:53 (MST)","12:40 (MST)","15:56 (MST)","18:27 (MST)","18:27 (MST)","19:35 (MST)","05:35 (MST)","00:40 (MST)","22:36 (MST)","02:44 (MST)","03 Mar 2024",1709481661,03-03-2024,DD-MM-YYYY,03,Sunday,3,March,2024,AD,"Anno Domini",23-08-1445,DD-MM-YYYY,23,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:44 (MST)","06:51 (MST)","12:39 (MST)","15:57 (MST)","18:28 (MST)","18:28 (MST)","19:36 (MST)","05:34 (MST)","00:40 (MST)","22:36 (MST)","02:44 (MST)","04 Mar 2024",1709568061,04-03-2024,DD-MM-YYYY,04,Monday,3,March,2024,AD,"Anno Domini",24-08-1445,DD-MM-YYYY,24,"Al Athnayn",الاثنين,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:43 (MST)","06:50 (MST)","12:39 (MST)","15:57 (MST)","18:29 (MST)","18:29 (MST)","19:36 (MST)","05:33 (MST)","00:39 (MST)","22:36 (MST)","02:43 (MST)","05 Mar 2024",1709654461,05-03-2024,DD-MM-YYYY,05,Tuesday,3,March,2024,AD,"Anno Domini",25-08-1445,DD-MM-YYYY,25,"Al Thalaata",الثلاثاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:41 (MST)","06:49 (MST)","12:39 (MST)","15:58 (MST)","18:29 (MST)","18:29 (MST)","19:37 (MST)","05:31 (MST)","00:39 (MST)","22:36 (MST)","02:42 (MST)","06 Mar 2024",1709740861,06-03-2024,DD-MM-YYYY,06,Wednesday,3,March,2024,AD,"Anno Domini",26-08-1445,DD-MM-YYYY,26,"Al Arba'a",الاربعاء,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:40 (MST)","06:48 (MST)","12:39 (MST)","15:58 (MST)","18:30 (MST)","18:30 (MST)","19:38 (MST)","05:30 (MST)","00:39 (MST)","22:36 (MST)","02:42 (MST)","07 Mar 2024",1709827261,07-03-2024,DD-MM-YYYY,07,Thursday,3,March,2024,AD,"Anno Domini",27-08-1445,DD-MM-YYYY,27,"Al Khamees",الخميس,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:39 (MST)","06:46 (MST)","12:38 (MST)","15:58 (MST)","18:31 (MST)","18:31 (MST)","19:39 (MST)","05:29 (MST)","00:39 (MST)","22:36 (MST)","02:41 (MST)","08 Mar 2024",1709913661,08-03-2024,DD-MM-YYYY,08,Friday,3,March,2024,AD,"Anno Domini",28-08-1445,DD-MM-YYYY,28,"Al Juma'a",الجمعة,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:38 (MST)","06:45 (MST)","12:38 (MST)","15:59 (MST)","18:32 (MST)","18:32 (MST)","19:39 (MST)","05:28 (MST)","00:38 (MST)","22:36 (MST)","02:41 (MST)","09 Mar 2024",1710000061,09-03-2024,DD-MM-YYYY,09,Saturday,3,March,2024,AD,"Anno Domini",29-08-1445,DD-MM-YYYY,29,"Al Sabt",السبت,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:36 (MST)","06:44 (MST)","12:38 (MST)","15:59 (MST)","18:33 (MST)","18:33 (MST)","19:40 (MST)","05:26 (MST)","00:38 (MST)","22:36 (MST)","02:40 (MST)","10 Mar 2024",1710086461,10-03-2024,DD-MM-YYYY,10,Sunday,3,March,2024,AD,"Anno Domini",30-08-1445,DD-MM-YYYY,30,"Al Ahad",الاحد,8,Shaʿbān,شَعْبان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:35 (MST)","06:43 (MST)","12:38 (MST)","15:59 (MST)","18:33 (MST)","18:33 (MST)","19:41 (MST)","05:25 (MST)","00:38 (MST)","22:36 (MST)","02:39 (MST)","11 Mar 2024",1710172861,11-03-2024,DD-MM-YYYY,11,Monday,3,March,2024,AD,"Anno Domini",02-09-1445,DD-MM-YYYY,02,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:34 (MST)","06:41 (MST)","12:37 (MST)","16:00 (MST)","18:34 (MST)","18:34 (MST)","19:42 (MST)","05:24 (MST)","00:38 (MST)","22:36 (MST)","02:39 (MST)","12 Mar 2024",1710259261,12-03-2024,DD-MM-YYYY,12,Tuesday,3,March,2024,AD,"Anno Domini",03-09-1445,DD-MM-YYYY,03,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:32 (MST)","06:40 (MST)","12:37 (MST)","16:00 (MST)","18:35 (MST)","18:35 (MST)","19:43 (MST)","05:22 (MST)","00:37 (MST)","22:37 (MST)","02:38 (MST)","13 Mar 2024",1710345661,13-03-2024,DD-MM-YYYY,13,Wednesday,3,March,2024,AD,"Anno Domini",04-09-1445,DD-MM-YYYY,04,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:31 (MST)","06:39 (MST)","12:37 (MST)","16:00 (MST)","18:36 (MST)","18:36 (MST)","19:43 (MST)","05:21 (MST)","00:37 (MST)","22:37 (MST)","02:38 (MST)","14 Mar 2024",1710432061,14-03-2024,DD-MM-YYYY,14,Thursday,3,March,2024,AD,"Anno Domini",05-09-1445,DD-MM-YYYY,05,"Al Khamees",الخميس,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:30 (MST)","06:37 (MST)","12:37 (MST)","16:01 (MST)","18:36 (MST)","18:36 (MST)","19:44 (MST)","05:20 (MST)","00:37 (MST)","22:37 (MST)","02:37 (MST)","15 Mar 2024",1710518461,15-03-2024,DD-MM-YYYY,15,Friday,3,March,2024,AD,"Anno Domini",06-09-1445,DD-MM-YYYY,06,"Al Juma'a",الجمعة,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:28 (MST)","06:36 (MST)","12:36 (MST)","16:01 (MST)","18:37 (MST)","18:37 (MST)","19:45 (MST)","05:18 (MST)","00:37 (MST)","22:37 (MST)","02:36 (MST)","16 Mar 2024",1710604861,16-03-2024,DD-MM-YYYY,16,Saturday,3,March,2024,AD,"Anno Domini",07-09-1445,DD-MM-YYYY,07,"Al Sabt",السبت,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:27 (MST)","06:35 (MST)","12:36 (MST)","16:01 (MST)","18:38 (MST)","18:38 (MST)","19:46 (MST)","05:17 (MST)","00:36 (MST)","22:37 (MST)","02:36 (MST)","17 Mar 2024",1710691261,17-03-2024,DD-MM-YYYY,17,Sunday,3,March,2024,AD,"Anno Domini",08-09-1445,DD-MM-YYYY,08,"Al Ahad",الاحد,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:26 (MST)","06:33 (MST)","12:36 (MST)","16:01 (MST)","18:38 (MST)","18:38 (MST)","19:46 (MST)","05:16 (MST)","00:36 (MST)","22:37 (MST)","02:35 (MST)","18 Mar 2024",1710777661,18-03-2024,DD-MM-YYYY,18,Monday,3,March,2024,AD,"Anno Domini",09-09-1445,DD-MM-YYYY,09,"Al Athnayn",الاثنين,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:24 (MST)","06:32 (MST)","12:35 (MST)","16:02 (MST)","18:39 (MST)","18:39 (MST)","19:47 (MST)","05:14 (MST)","00:36 (MST)","22:37 (MST)","02:34 (MST)","19 Mar 2024",1710864061,19-03-2024,DD-MM-YYYY,19,Tuesday,3,March,2024,AD,"Anno Domini",10-09-1445,DD-MM-YYYY,10,"Al Thalaata",الثلاثاء,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:23 (MST)","06:31 (MST)","12:35 (MST)","16:02 (MST)","18:40 (MST)","18:40 (MST)","19:48 (MST)","05:13 (MST)","00:35 (MST)","22:37 (MST)","02:34 (MST)","20 Mar 2024",1710950461,20-03-2024,DD-MM-YYYY,20,Wednesday,3,March,2024,AD,"Anno Domini",11-09-1445,DD-MM-YYYY,11,"Al Arba'a",الاربعاء,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:21 (MST)","06:29 (MST)","12:35 (MST)","16:02 (MST)","18:41 (MST)","18:41 (MST)","19:49 (MST)","05:11 (MST)","00:35 (MST)","22:37 (MST)","02:33 (MST)","21 Mar 2024",1711036861,21-03-2024,DD-MM-YYYY,21,Thursday,3,March,2024,AD,"Anno Domini",12-09-1445,DD-MM-YYYY,12,"Al Khamees",الخميس,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"05:20 (MST)","06:28 (MST)","12:34 (MST)","16:02 (MST)","18:41 (MST)","18:41 (MST)","19:50 (MST)","05:10 (MST)","00:35 (MST)","22:37 (MST)","02:33 (MST)","22 Mar 2024",1711123261,22-03-2024,DD-MM-YYYY,22,Friday,3,March,2024,AD,"Anno Domini",13-09-1445,DD-MM-YYYY,13,"Al Juma'a",الجمعة,9,Ramaḍān,رَمَضان,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
